,CENEFA,Longitud,Latitud
139126,010A03,-74.0968,4.745787
139127,204A03,-74.0982,4.742554
139128,104A03,-74.0996,4.7378550000000015
139129,009A03,-74.1002,4.7349489999999985
139130,202A03,-74.1007,4.731398
139131,051A03,-74.1011,4.729103
139132,080A03,-74.09899999999998,4.724611
139133,081A03,-74.0976,4.722331
139134,049A03,-74.0953,4.720293
139135,006A03,-74.0927,4.716207
139136,010A04,-74.0941,4.710604
139137,112A04,-74.0974,4.7073269999999985
139138,111A04,-74.0993,4.705368
139139,110A04,-74.1032,4.700332
139140,005A04,-74.1051,4.69758
139141,050A05,-74.1067,4.694656
139142,012A05,-74.1075,4.693099
139143,034A05,-74.1087,4.690815
139144,453A05,-74.1103,4.688697
139145,169A05,-74.1128,4.685963
139146,030A05,-74.1141,4.684582
139147,168A05,-74.1164,4.6821480000000015
139148,153B06,,
139168,023A08,-74.1719,4.6280230000000016
139169,021A08,-74.176,4.6263830000000015
139170,018A08,-74.1786,4.624727
139171,317A08,-74.1824,4.621149
139172,016A08,-74.1832,4.619726
139173,116A09,-74.1844,4.6190430000000005
139174,290A09,,
139176,154A09,-74.1908,4.622499
139177,266A09,-74.1938,4.621688
139178,256A09,-74.197,4.620555
139179,498A09,-74.1984,4.620389
139180,242A09,,
139181,260A09,-74.1987,4.6240830000000015
139182,262A09,-74.1995,4.6266120000000015
139183,252A09,-74.1999,4.627789
139184,269A09,-74.1994,4.628461
139190,270A09,-74.199,4.628777
139191,251A09,-74.2,4.627772
139192,261A09,-74.1995,4.62662
139193,259A09,-74.1987,4.623823000000002
139194,254A09,,
139195,497B09,,
139196,255A09,-74.1955,4.620953
139197,265A09,-74.1931,4.621777
139198,293A09,-74.1912,4.6222379999999985
139200,289A09,-74.1877,4.618107
139201,117A09,-74.184,4.6189019999999985
139202,318A08,-74.1823,4.620861
139203,019A08,-74.1791,4.623919
139223,430A06,-74.1245,4.6728760000000005
139224,029A06,-74.1224,4.67542
139225,028A05,-74.1163,4.68192
139226,009A05,-74.1149,4.683407
139227,010A05,-74.1119,4.686504
139228,011A05,-74.1098,4.688922
139229,029A05,-74.1076,4.69243
139230,013A05,-74.1066,4.694401
139231,006A04,-74.1047,4.697807
139232,007A04,-74.1023,4.7010760000000005
139233,008A04,-74.098,4.7064010000000005
139234,009A04,-74.0954,4.708971
139235,011A04,-74.0941,4.710249
139236,007A03,-74.0925,4.71621
139237,048A03,-74.0941,4.719289
139238,593A03,-74.0958,4.721036
139239,082A03,-74.0972,4.722195
139240,079A03,-74.0987,4.724643
139241,050A03,-74.1009,4.729068
139242,203A03,-74.1002,4.732914
139243,008A03,-74.0999,4.735094
139244,103A03,-74.0995,4.737616
139245,205A03,-74.0985,4.741104
139246,078A03,-74.097,4.744599
139247,189A03,-74.0981,4.748016000000002
139248,191A03,-74.1009,4.749372
139249,192A03,-74.1041,4.750924
139250,134A03,-74.1035,4.7523019999999985
139251,136A03,-74.102,4.754668
139252,120A03,-74.1009,4.756483
139253,409A00,-74.0993,4.756489
139254,106A03,-74.0967,4.755056
139255,567A03,-74.0942,4.7557230000000015
139256,098A03,-74.0928,4.755268
139257,100A03,-74.092,4.757649
139258,101A03,-74.0923,4.761
141318,666A08,,
141319,664A08,,
141325,661A08,,
141326,659A08,,
141328,079B08,-74.1792,4.6347510000000005
141365,216A13,-74.0919,4.577707
141366,212A13,-74.0922,4.575111
141407,658A08,,
141408,660A08,,
141416,665A08,,
141417,667A08,,
161694,255A08,-74.1678,4.650313
161695,610A08,-74.1674,4.6484190000000005
161716,149A06,-74.1239,4.670433999999998
161717,146A06,-74.1216,4.667911
161718,145A06,-74.1195,4.665543
161719,043A06,-74.1177,4.663528
161724,130A06,-74.1062,4.64956
161729,138A05,-74.0918,4.663917
161730,144A05,-74.0895,4.660623
161731,150A05,-74.0878,4.658123000000002
161732,153A05,-74.0866,4.656361
161733,154A05,-74.085,4.654268
161734,157A05,-74.0809,4.652407
161735,018A00,-74.0747,4.651308
161736,324A00,-74.0716,4.650754
161737,325A00,-74.0688,4.650245
161738,014A00,-74.067,4.649914
161739,054A00,-74.0651,4.649583
161740,053A00,-74.0625,4.649207
161741,104A00,-74.0603,4.649298
161746,105A00,-74.0559,4.657332
161752,219B00,-74.0456,4.678381
161753,220B00,-74.0465,4.676597
161754,044B00,-74.0475,4.674696
161755,221B00,-74.0485,4.672724
161756,222B00,-74.0493,4.671321
161757,045B00,-74.0513,4.668247
161758,223B00,-74.0525,4.666462
161759,224B00,-74.0541,4.664043
161760,225B00,-74.0565,4.660478
161761,226B00,-74.0582,4.657963
161762,227B00,-74.0593,4.656432
161763,228B00,-74.0605,4.6547
161764,229B00,-74.0612,4.653283
161766,052A00,-74.0636,4.651043
161767,013A00,-74.0661,4.64998
161768,015A00,-74.0692,4.650517
161769,016A00,-74.0719,4.651024
161770,017A00,-74.074,4.651395
161771,019A00,-74.0757,4.651711
161772,156A05,-74.0814,4.652758
161773,155A05,-74.0853,4.654952
161774,152A05,-74.0863,4.656357
161775,151A05,-74.0876,4.658239
161776,145A05,-74.0896,4.661135
161777,139A05,-74.0912,4.66345
161780,117B05,-74.0995,4.658869
161787,071A06,-74.1174,4.663461
161788,144A06,-74.1192,4.6654589999999985
161789,045A06,-74.1205,4.666974
161790,147A06,-74.1219,4.668548
161791,148A06,-74.1237,4.670545
161792,192A06,-74.1248,4.671721
161816,254A08,-74.1688,4.651115
162122,297A00,-74.0558,4.660830000000002
162123,298A00,-74.0587,4.662635
162124,302A00,-74.058,4.664693
162125,303A00,-74.0572,4.6660059999999985
162126,304A00,-74.0556,4.669148000000002
162127,305A00,-74.0549,4.670717
162128,306A00,-74.054,4.672434
162129,307A00,-74.0533,4.673780000000002
162130,308A00,-74.0526,4.675239
162131,310A00,-74.0511,4.678223
162132,284A00,-74.0498,4.678899
162133,285A00,-74.0472,4.677552
162197,655A08,,
162465,511A09,-74.1826,4.607522
162468,227A09,,
162469,648A09,,
162525,209B08,-74.133,4.611974
162526,159B08,-74.137,4.616205
162527,185A08,-74.1431,4.619406
162528,184A08,-74.1459,4.618734
162529,183A08,-74.15,4.617701
162533,180A08,-74.1619,4.6155370000000016
162534,169A08,-74.1653,4.614459
162535,161A08,-74.1696,4.613839
162536,168A08,-74.1715,4.6135730000000015
162537,166A08,-74.17399999999998,4.614117
162538,610A09,-74.1759,4.613553
162539,101A09,-74.1773,4.6122440000000005
162540,102A09,-74.1797,4.610149
164245,266A08,-74.1869,4.622535
164246,258A08,-74.1849,4.621069
164247,264A08,-74.1841,4.620375
164264,127B08,-74.1598,4.620739
164265,150B08,-74.158,4.6226720000000014
164274,672A08,,
164288,347A00,-74.072,4.6239930000000005
164289,147A00,-74.0727,4.627031
164290,351A00,-74.0725,4.629413
164291,143A00,-74.0723,4.630632
164292,145A00,-74.0717,4.633769999999998
164293,352A00,-74.0705,4.635268
164294,103A00,-74.0696,4.6386699999999985
164295,353A00,-74.0688,4.643098
164296,102A00,-74.0684,4.645568
164297,354C00,-74.0678,4.648859
164298,101A00,-74.0674,4.650875
164299,193A00,-74.0669,4.653704
164300,355A00,-74.0654,4.6567
164301,230B00,-74.0632,4.651484
164302,231B00,-74.0634,4.650246
164303,232C00,-74.0637,4.6484510000000006
164304,098C00,-74.0643,4.645118
164305,233C00,-74.0648,4.6420949999999985
164306,198C00,-74.0654,4.638664
164307,234C00,-74.0661,4.633988
164311,538A00,-74.0687,4.624558
164312,520A00,-74.0702,4.62442
164348,265A08,-74.184,4.620254
164349,259A08,-74.1861,4.621445
164350,267A08,-74.1869,4.62275
169357,(49178) ALFONSO_L|3-4_ALFONSO_LOPEZ_MC,,
199623,047A09,-74.1817,4.600708999999998
199624,045A09,-74.1804,4.5978330000000005
199635,007A09,-74.1262,4.5948660000000014
199636,612A09,-74.1258,4.596535
199637,005A09,-74.125,4.597853
199638,003A09,-74.1231,4.600067
199639,015A08,-74.1204,4.603798
199640,014A08,-74.1194,4.605615
199641,108A08,-74.1181,4.608005
199644,008A07,-74.11399999999998,4.6161910000000015
199645,006A07,-74.1129,4.6186110000000005
199646,380A07,-74.1121,4.623492
199647,267A07,-74.1136,4.625261
199648,372A07,-74.1123,4.626643
199668,235B00,-74.0665,4.631761
199669,236B00,-74.0671,4.628278
199670,237B00,-74.0674,4.626618
199684,108A07,-74.1071,4.625575
199685,092A07,-74.1067,4.623055
199686,109A07,-74.1062,4.619322
199687,051A07,-74.1072,4.618155000000002
199688,374A07,-74.1106,4.616781
199689,052A07,-74.1134,4.615631
199696,078A09,-74.122,4.594191
199697,570A09,-74.1244,4.593935
199952,002A07,-74.1079,4.626017
199953,004A07,-74.1092,4.624266
199954,088A07,-74.1105,4.62214
199955,005A07,-74.113,4.618885
199956,007A07,-74.1142,4.616224
199959,050A08,-74.1182,4.608331
199960,013A08,-74.1195,4.60597
199961,048A08,-74.1206,4.604029
199962,004A09,-74.1233,4.600145
199963,006A09,-74.1248,4.598349
199964,611A09,-74.1259,4.596846
199965,008A09,-74.1264,4.595058
248733,269B02,,
248735,185A02,-74.0553,4.709803
248736,184A02,-74.0588,4.711194
248737,191A02,-74.0597,4.712128
248738,189A02,-74.062,4.712347
248739,199A02,-74.062,4.714665
248740,065A02,-74.0602,4.71624
248741,369A02,-74.0581,4.71433
667709,428A13,-74.0976,4.569142
868975,091A12,-74.1281,4.46841
868977,(57964) EMBALSE,,
868978,(58000) PA58000|VDA. EL DESTINO,,
868979,(58001) PA58001|VDA. OLARTE,,
9814001,(0) (UNKNOWN),,
13710584,252A02,-74.05199999999998,4.722216
13710585,201A02,-74.0542,4.723133
13710586,120A02,-74.0544,4.724554
13710587,122A02,-74.0581,4.72587
13710588,124A02,-74.061,4.726905
13710589,126A02,-74.0637,4.727945
13710596,630A03,,
13710606,215A02,-74.056,4.735578
13710607,218A02,-74.0549,4.735457
13710610,319A02,-74.0508,4.726954
13717175,269A02,-74.0537,4.714105
13717177,095A02,-74.0537,4.715706
13717178,062A02,-74.0565,4.7160199999999985
13717179,064A02,-74.0603,4.716396
13717180,080A02,-74.0639,4.716764
13717181,066A02,-74.066,4.716996
13717182,179A02,-74.0693,4.718322
13717183,180A02,-74.0719,4.719397
13717184,181A02,-74.0741,4.720086
13717191,363A02,-74.0665,4.716921
13717192,081A02,-74.064,4.716661
13717194,063A02,-74.0574,4.715967
13717195,323A02,-74.053,4.713762
13720129,263A02,-74.0485,4.745143
13720130,260A02,-74.0523,4.746007
13720141,361A02,-74.063,4.7324720000000005
13720142,134A02,-74.0638,4.730175
13720161,033A02,-74.0636,4.729982
13720162,083A02,-74.0628,4.732343
13720163,032A02,-74.0626,4.734969
13720164,214A02,-74.0603,4.7360370000000005
13720167,258A02,-74.0521,4.737123
13740279,308A02,-74.0619,4.748819
13740280,314A02,-74.0628,4.746416
13740281,220A02,-74.0646,4.744137
13751723,195A02,-74.055,4.721561
13787077,359A02,-74.0552,4.744537
13787079,360A02,-74.0577,4.7426260000000005
13787080,275A02,-74.0588,4.743728
13787081,276A02,-74.058,4.74503
16782645,525B08,,
16782646,542A08,-74.179,4.6325660000000015
16782649,558A08,-74.1801,4.628352
16782660,187A08,-74.1575,4.628058
16782661,188A08,-74.1553,4.630512
16782662,064A08,-74.153,4.6313260000000005
16782707,065A08,-74.152,4.631989
16782708,114A08,-74.1568,4.629072
16782717,535A08,-74.1771,4.626966
16782719,543A08,-74.1794,4.633655
16813284,556A08,-74.1781,4.6295470000000005
16813285,557A08,-74.1796,4.628563
16813304,086A06,-74.1053,4.629349
16813305,006A06,-74.1021,4.633513
16813306,004A06,-74.0997,4.636285
16813307,003A06,-74.0981,4.637315
16813308,006A05,-74.0917,4.641397
16813309,132A05,-74.0885,4.643459
16813310,134A05,-74.0872,4.644697
16813311,003A05,-74.0854,4.648628
16813312,002A05,-74.0845,4.6509
16813313,197A05,-74.0841,4.651814
16813321,046A00,-74.0604,4.648181
16813323,558A00,-74.0633,4.6465760000000005
16813324,557A00,-74.0662,4.647363
16813325,354B00,-74.0676,4.649649
16813331,001A05,-74.0843,4.651926
16813332,196A05,-74.0855,4.648996
16813333,004A05,-74.087,4.645377
16813334,133A05,-74.0893,4.643261
16813335,005A05,-74.0913,4.641956
16813336,066A06,-74.097,4.638321
16813337,138A06,-74.1003,4.636089
16813338,005A06,-74.102,4.634029
16813339,137A06,-74.1048,4.630328
16813450,277A08,-74.1881,4.626901
16813451,368A08,-74.1864,4.624755
16813470,091D07,-74.122,4.629378
16813471,101A07,-74.1205,4.633157
16813472,094A07,-74.1186,4.63679
16813473,126A06,-74.1159,4.639327
16813474,068A06,-74.111,4.644255
16813475,128A06,-74.1081,4.647157
16813477,400A06,-74.1019,4.65039
16813478,428A06,-74.1003,4.647979
16813479,414A06,-74.0987,4.645596
16813480,415A06,-74.0962,4.641758
16813484,135A05,-74.0845,4.645538
16813485,137A05,-74.0825,4.64375
16813486,038A00,-74.0767,4.642168
16813487,260A00,-74.0752,4.641911
16813488,389A00,-74.0734,4.6415760000000015
16813489,390A00,-74.0703,4.641003
16813490,261A00,-74.0677,4.640532
16813491,262A00,-74.0656,4.640174
16813501,035A00,-74.0709,4.641279
16813502,037A00,-74.0751,4.642056
16813503,259A00,-74.0766,4.642323
16813504,136A05,-74.0829,4.644383
16813505,016A05,-74.0845,4.6460599999999985
16813506,158A05,-74.0871,4.647892
16813507,017A05,-74.087,4.647232
16813511,391A05,-74.0955,4.642115
16813512,413A06,-74.0979,4.645816
16813513,388A05,-74.1005,4.649909
16813514,443A05,-74.1031,4.653953
16813521,095A07,-74.1196,4.636064
16813522,072A07,-74.1207,4.633516
16813523,096D07,-74.1211,4.632398
16813524,320A07,-74.1254,4.629821
16813544,640A08,-74.1841,4.62197
16813545,270A08,-74.1852,4.6233559999999985
16813546,367A08,-74.1862,4.624695
16813547,278A08,-74.1876,4.6264
19732068,662A09,,
19732075,285B08,,
19732113,408A05,-74.1149,4.679179
19732114,496A05,-74.1138,4.6764199999999985
19732115,374A05,-74.1164,4.674685
19732116,403A05,-74.1188,4.678351
19732122,155A06,-74.1323,4.663874
19732160,651A08,,
22597006,225A01,-74.0249,4.746943
22597007,152A01,-74.0232,4.746826
22597008,044A01,-74.0224,4.743459
22597009,229A01,-74.0224,4.741456
22597010,231A01,-74.0229,4.737977
22597032,162B01,-74.0391,4.680592
22597033,161B01,-74.041,4.681618
22597034,160B01,-74.0438,4.683095
22597035,001B01,-74.045,4.683693
22597062,587A08,-74.1067,4.598889
22597063,582A08,-74.1095,4.598095
22597064,583A08,-74.113,4.596558
22597065,077A09,-74.1178,4.5949870000000015
22597075,232A10,-74.1579,4.593787
22597076,230A10,-74.1577,4.592239
22597077,218A10,-74.1598,4.591451
22597078,213A10,-74.164,4.588781
22597079,203A10,-74.1672,4.589272
22597080,180A10,-74.1731,4.591967
22597081,266A10,-74.1763,4.591948
22597082,416A10,,
22597084,312A10,-74.1746,4.594499
22597085,201A10,-74.1678,4.5913
22597086,204A10,-74.1673,4.589235
22597087,212A10,-74.1636,4.588203
22597088,415A10,,
22597089,216A10,-74.1604,4.589283999999998
22597090,215A10,-74.1589,4.587848
22597091,231A10,-74.1576,4.592181
22597092,233A10,-74.1578,4.594913
22597099,095A10,-74.1229,4.593648
22597100,096A10,-74.1177,4.594626
22597101,324A10,-74.1138,4.59574
22597102,325A10,-74.1094,4.597767
22597131,216B00,-74.0429,4.682163
22597132,163A01,-74.0378,4.680118
22597133,113A01,-74.0362,4.683416
22597134,166A01,-74.0351,4.686205
22597135,049A01,-74.0344,4.689187
22597136,048A01,-74.0333,4.6925870000000005
22597137,169A01,-74.0327,4.69447
22597138,171A01,-74.0316,4.696143
22597139,172A01,-74.0296,4.698366
22597140,175A01,-74.0284,4.701111
22597154,232A01,-74.0227,4.7377379999999985
22597155,230A01,-74.0221,4.7415
22597156,043A01,-74.0221,4.74458
22597157,151A01,-74.0246,4.747235
22597158,226A01,-74.0279,4.747757
22597159,318A01,-74.0305,4.7481860000000005
26793372,408A09,-74.1436,4.599958999999999
26793376,003B10,-74.1447,4.587176
26793377,353B10,-74.1434,4.583798000000002
26793378,026B10,-74.1429,4.581112999999998
26793379,001B11,-74.1417,4.578251
26793380,098A11,-74.1399,4.576881
26793381,097A11,-74.1376,4.577918
26793382,096A11,-74.1345,4.578925
26793392,358A11,-74.128,4.563121
29950876,252A03,,
29950877,137A03,-74.1292,4.742903
29950878,245A03,-74.1303,4.741295
29950879,122A03,-74.1294,4.740233
29950880,249A03,-74.1283,4.740732
29950881,124A03,-74.1258,4.7418260000000005
29950882,505A03,-74.1232,4.742866
29950883,128A03,-74.1223,4.743225
29950884,130A03,-74.1198,4.744234
29950885,095A03,-74.116,4.744546
29950886,094A03,-74.1143,4.743586
29950887,092A03,-74.1114,4.742872
29950888,090A03,-74.1088,4.744783
29950889,580A03,-74.1072,4.74487
29950890,073A03,-74.1049,4.743939
29950891,071A03,-74.1035,4.743355
29950892,544A03,-74.1009,4.742504
29950893,069A03,-74.0989,4.7418
29950894,545A03,-74.0957,4.740631
29950895,068A03,-74.0925,4.73947
29950896,067A03,-74.0898,4.738622
29950897,206A03,-74.0853,4.737778
29950898,207A03,-74.0804,4.734843
29950899,208A03,-74.0771,4.732813
29950900,179A03,-74.0749,4.726776
29950901,178A03,-74.0733,4.7159
29950902,177A03,-74.0728,4.713412
29950923,215C00,-74.0461,4.683743
29950938,355B00,-74.0658,4.656064
29950940,100A00,-74.0637,4.659398
29950941,099A00,-74.0624,4.661508
29950973,046A02,-74.0724,4.713444
29950974,097A02,-74.0731,4.716056
29950975,155A02,-74.0745,4.726932
29950976,156A02,-74.0747,4.731424
29950977,180A03,-74.0779,4.733942
29950978,181A03,-74.0802,4.735273
29950979,182A03,-74.0845,4.737843
29950985,581A03,-74.1009,4.742594
29950986,070A03,-74.1023,4.743054
29950987,072A03,-74.1046,4.743915
29950988,074A03,-74.1073,4.7450410000000005
29950989,089A03,-74.1087,4.745088
29950990,091A03,-74.1113,4.743083
29950991,093B03,,
29950992,093A03,-74.1142,4.7436370000000005
29950993,096A03,-74.1163,4.744796
29950994,129A03,-74.1196,4.744406
29950995,127A03,-74.1219,4.743481
29950996,504A03,-74.1231,4.743022
29950997,123A03,-74.1258,4.741926
29950998,250A03,-74.1286,4.740692
29950999,121A03,-74.1297,4.74021
29951000,244A03,-74.13,4.740596
29951001,246A03,-74.1298,4.742066
29951002,138A03,-74.1291,4.7428940000000015
29951003,253A03,-74.1284,4.745113
30083142,685A09,,
30083143,683A09,,
30083144,681A09,,
30083147,247A09,-74.2028,4.628769
30083148,249A09,-74.2007,4.627891
30083162,663A08,,
30083177,250A09,-74.2013,4.62777
30083178,248A09,-74.2028,4.629049
30083179,253A09,-74.2034,4.6304300000000005
30083182,682A09,,
30083183,684A09,,
34172159,106A00,-74.054,4.660297
35003383,279A12,-74.1109,4.5542989999999985
35003384,272A12,-74.1143,4.5550169999999985
35003385,269A12,-74.1163,4.555184
35003386,394A12,-74.117,4.555117
35003400,060B11,,
35003404,021A11,-74.1167,4.582217
35003405,020A11,-74.1145,4.582971
35003406,398A11,-74.1106,4.583744
35003407,401A11,-74.1096,4.581816000000001
35003408,403A11,,
35003409,404A11,-74.1015,4.584535
35003410,065A11,-74.1,4.588012
35003411,014A11,-74.098,4.591536
35003412,011A11,-74.0963,4.593454
35003413,157A00,-74.096,4.595589
35003426,099D07,-74.123,4.627027
35003436,443A08,,
35003437,438A08,-74.163,4.640662
35003438,304A08,-74.1633,4.641986
35003450,439A08,,
35003476,206A00,-74.0997,4.597743
35003478,205A00,-74.0969,4.595827
35003479,113A11,-74.0968,4.594138
35003480,012A11,-74.0968,4.593273
35003481,013A11,-74.0982,4.591567
35003482,029A11,-74.1002,4.588889
35003483,551A11,-74.1017,4.585579
35003484,063A11,,
35003485,607A11,,
35003486,402A11,,
35003487,056A11,-74.1082,4.581774
35003488,058A11,-74.1093,4.583803
35003489,018A11,-74.1103,4.584365
35003490,016A10,-74.1138,4.5833629999999985
35003491,052A10,-74.1167,4.582366
35003492,017A10,-74.1183,4.581799
35003493,018A10,-74.1209,4.580941
35003494,019A10,-74.1236,4.579998000000002
35003513,560A12,,
35003514,513A12,-74.116,4.555015
35003515,271A12,-74.11399999999998,4.554983
35003516,278A12,-74.1107,4.5540379999999985
35003521,245A12,-74.1124,4.5469050000000015
35003522,247A12,-74.1098,4.545013
35947336,397A03,,
35980680,669A01,,
35980754,383A10,,
35980761,385A10,,
35980762,381A10,,
35980765,382A10,-74.1662,4.587397
36010001,067A05,-74.1397,4.7107410000000005
36010004,222A05,-74.1411,4.714348
36010020,478B05,-74.1163,4.703557
36010021,172B05,-74.1145,4.702003
36017506,182A07,-74.1451,4.642789
36017511,106C07,-74.1323,4.643752
36017513,056C07,-74.1269,4.648495
36017542,245B00,-74.0704,4.6047910000000005
36017580,334A07,-74.1444,4.642322
36017588,463A08,,
36056730,093A13,,
